Project_ID,Project,Algorithm,Test_Samples,Mean_Failing_Runs,RMSE,MAE,R^2,Spearman_Rho
E19,java-websocket,Random Forest Regressor,145,14.779310344827586,213.0626656400768,63.78468965517241,-19.082735612362054,0.14566002771174508
E19,java-websocket,Extra Trees Regressor,145,14.779310344827586,152.5369887601037,45.09965517241379,-9.293391612842726,0.34678439699405583
E19,java-websocket,Gradient Boosting Regressor,145,14.779310344827586,114.38517590067626,59.05173900104193,-4.788254887879802,0.2796084995968099
E19,java-websocket,Ridge,145,14.779310344827586,207.63485940192754,179.35867954652076,-18.07254703992735,-0.5509039632998172
E19,java-websocket,Lasso,145,14.779310344827586,203.30089111563984,175.12140906735033,-17.28465300393705,-0.5572705946793608
E19,java-websocket,SVR,145,14.779310344827586,49.35553057163457,14.875902124612903,-0.07765514899496218,0.395733959613848
E20,undertow,Random Forest Regressor,183,0.5027322404371585,517.4741530996785,140.27983606557376,-15313.843116498729,0.063040474694264
E20,undertow,Extra Trees Regressor,183,0.5027322404371585,251.69388034639448,128.03076502732242,-3622.101826859178,0.08677776307189423
E20,undertow,Gradient Boosting Regressor,183,0.5027322404371585,124.56017405335272,62.515019956897234,-886.347316490347,0.04365796465557581
E20,undertow,Ridge,183,0.5027322404371585,188.83439505665652,138.50428656002802,-2038.3765914390963,-0.2449091861730673
E20,undertow,Lasso,183,0.5027322404371585,181.28773664753678,131.90176862108376,-1878.6287587332774,-0.2475815227328519
E20,undertow,SVR,183,0.5027322404371585,4.14279878915677,0.8943334879308515,0.018426310896488274,0.2240048555317537
E21,wildfly,Random Forest Regressor,1236,0.08414239482200647,594.5113618693485,216.43401294498378,-220717.28479619249,0.14221094778148424
E21,wildfly,Extra Trees Regressor,1236,0.08414239482200647,406.1777180338484,165.31194174757283,-103025.79393619364,0.1261595459558111
E21,wildfly,Gradient Boosting Regressor,1236,0.08414239482200647,643.4410651747768,267.1179799366692,-258543.64315227108,0.06021155368517893
E21,wildfly,Ridge,1236,0.08414239482200647,239.60279627331366,195.50537542744414,-35850.0400320509,-0.05680787690677643
E21,wildfly,Lasso,1236,0.08414239482200647,246.85041810228128,196.4015467177965,-38051.72205569736,-0.06522659930672113
E21,wildfly,SVR,1236,0.08414239482200647,1.2903689651608288,0.28064130875083404,-0.03979042321064541,0.12944491840401176
E22,wro4j,Random Forest Regressor,1145,18.249781659388645,1113.3822056101603,289.0057903930131,-11.31543307372474,0.030365337777860636
E22,wro4j,Extra Trees Regressor,1145,18.249781659388645,591.8316539970116,179.37154585152837,-2.479825895539492,0.07325804885309194
E22,wro4j,Gradient Boosting Regressor,1145,18.249781659388645,817.705866669133,271.49208211204797,-5.642864038610781,-0.026116335823656016
E22,wro4j,Ridge,1145,18.249781659388645,363.382941529749,157.35105283279776,-0.31186821190981884,0.02146491311855751
E22,wro4j,Lasso,1145,18.249781659388645,362.0838858969977,157.4419092390276,-0.30250539683819033,0.02102702071694744
E22,wro4j,SVR,1145,18.249781659388645,317.7839046196217,19.223527034885826,-0.0032864117017561423,-0.014881529995161775
E23,zxing,Random Forest Regressor,345,2.0405797101449274,177.41545413054587,54.725884057971015,-42.7572684263405,-0.030433545694736375
E23,zxing,Extra Trees Regressor,345,2.0405797101449274,588.0702239432768,188.23965217391307,-479.7570801112191,0.07803217918245942
E23,zxing,Gradient Boosting Regressor,345,2.0405797101449274,197.62805395201184,111.70941266321239,-53.295582522373486,-0.027400248575261146
E23,zxing,Ridge,345,2.0405797101449274,470.1008359732337,387.53204767932607,-306.2199085737743,-0.012005354907221625
E23,zxing,Lasso,345,2.0405797101449274,458.0241297751335,377.9071510163663,-290.63794213922927,-0.012387606118632606
E23,zxing,SVR,345,2.0405797101449274,26.898165938465333,2.1462767140518975,-0.0058023490027432345,-0.05311513926001423
